FPR,TPR
0.0,0.0
0.0,0.0005230125523012
0.0,0.0026150627615062
0.0005230125523012,0.0026150627615062
0.0005230125523012,0.00836820083682
0.0010460251046025,0.00836820083682
0.0010460251046025,0.0099372384937238
0.0015690376569037,0.0099372384937238
0.0015690376569037,0.0188284518828451
0.002092050209205,0.0188284518828451
0.002092050209205,0.0235355648535564
0.0026150627615062,0.0235355648535564
0.0026150627615062,0.0245815899581589
0.0031380753138075,0.0245815899581589
0.0031380753138075,0.0251046025104602
0.0036610878661087,0.0251046025104602
0.0036610878661087,0.0271966527196652
0.00418410041841,0.0271966527196652
0.00418410041841,0.0313807531380753
0.0047071129707112,0.0313807531380753
0.0047071129707112,0.0355648535564853
0.0052301255230125,0.0355648535564853
0.0052301255230125,0.0360878661087866
0.006276150627615,0.0360878661087866
0.006276150627615,0.0418410041841004
0.0078451882845188,0.0418410041841004
0.0078451882845188,0.0428870292887029
0.0088912133891213,0.0428870292887029
0.0088912133891213,0.0434100418410041
0.0094142259414225,0.0434100418410041
0.0094142259414225,0.0449790794979079
0.0099372384937238,0.0449790794979079
0.0099372384937238,0.0455020920502092
0.0104602510460251,0.0455020920502092
0.0104602510460251,0.0491631799163179
0.0109832635983263,0.0491631799163179
0.0109832635983263,0.0496861924686192
0.0125523012552301,0.0496861924686192
0.0125523012552301,0.0502092050209205
0.0130753138075313,0.0502092050209205
0.0130753138075313,0.053347280334728
0.0135983263598326,0.053347280334728
0.0135983263598326,0.0549163179916318
0.0151673640167364,0.0549163179916318
0.0151673640167364,0.0570083682008368
0.0162133891213389,0.0570083682008368
0.0162133891213389,0.0591004184100418
0.0172594142259414,0.0591004184100418
0.0172594142259414,0.0622384937238493
0.0177824267782426,0.0622384937238493
0.0177824267782426,0.0632845188284518
0.0183054393305439,0.0632845188284518
0.0183054393305439,0.0643305439330543
0.0193514644351464,0.0643305439330543
0.0193514644351464,0.0653765690376569
0.0198744769874477,0.0653765690376569
0.0198744769874477,0.0679916317991631
0.0214435146443514,0.0679916317991631
0.0214435146443514,0.0706066945606694
0.0219665271966527,0.0706066945606694
0.0219665271966527,0.0726987447698744
0.0224895397489539,0.0726987447698744
0.0224895397489539,0.0732217573221757
0.0235355648535564,0.0732217573221757
0.0235355648535564,0.0747907949790794
0.0240585774058577,0.0747907949790794
0.0240585774058577,0.0753138075313807
