FPR,TPR
0.0,0.0
0.4084033613445378,0.4775350140056022
0.4121008403361345,0.4815686274509804
0.413109243697479,0.4831372549019608
0.4138935574229692,0.483921568627451
0.4150140056022409,0.484593837535014
0.4156862745098039,0.4848179271708683
0.4157983193277311,0.4858263305322128
0.4163585434173669,0.4864985994397759
0.4164705882352941,0.4872829131652661
0.4165826330532213,0.4872829131652661
0.4165826330532213,0.4873949579831932
0.4165826330532213,0.4878431372549019
0.4169187675070028,0.4878431372549019
0.4172549019607843,0.4885154061624649
0.4172549019607843,0.4887394957983193
0.4174789915966386,0.4894117647058824
0.4174789915966386,0.4896358543417367
0.4175910364145658,0.489859943977591
0.4175910364145658,0.4904201680672269
0.4175910364145658,0.4906442577030812
0.4175910364145658,0.4907563025210084
0.417703081232493,0.4908683473389356
0.417703081232493,0.4909803921568627
0.4178151260504201,0.4912044817927171
0.4179271708683473,0.4913165266106442
0.4181512605042017,0.4913165266106442
0.4184873949579832,0.4913165266106442
0.4185994397759103,0.4914285714285714
0.4187114845938375,0.4914285714285714
0.4188235294117647,0.4915406162464986
0.419047619047619,0.4915406162464986
0.4191596638655462,0.4917647058823529
0.4192717086834734,0.4917647058823529
0.4192717086834734,0.4919887955182073
0.4196078431372549,0.4923249299719888
0.419719887955182,0.4923249299719888
0.4198319327731092,0.492436974789916
0.4198319327731092,0.4925490196078431
0.4201680672268907,0.4925490196078431
0.4201680672268907,0.4928851540616246
0.4203921568627451,0.4928851540616246
0.4205042016806722,0.4928851540616246
0.4206162464985994,0.4929971988795518
0.4208403361344537,0.4929971988795518
0.4209523809523809,0.4929971988795518
0.4209523809523809,0.4932212885154061
0.4210644257703081,0.4933333333333333
0.4212885154061624,0.4933333333333333
0.4214005602240896,0.4934453781512605
0.4217366946778711,0.4934453781512605
0.4217366946778711,0.4940056022408963
0.4218487394957983,0.4940056022408963
0.4218487394957983,0.4941176470588235
0.4219607843137254,0.4942296918767507
0.4219607843137254,0.4943417366946778
0.4220728291316526,0.4943417366946778
0.4220728291316526,0.494453781512605
0.422296918767507,0.494453781512605
0.4227450980392156,0.494453781512605
0.4228571428571429,0.494453781512605
0.4228571428571429,0.4945658263305322
0.4233053221288515,0.4945658263305322
0.4233053221288515,0.495126050420168
0.4234173669467787,0.495126050420168
0.4234173669467787,0.4953501400560224
0.4236414565826331,0.4953501400560224
0.4238655462184874,0.4953501400560224
0.4238655462184874,0.4956862745098039
0.4239775910364146,0.4956862745098039
0.4239775910364146,0.4957983193277311
0.4240896358543417,0.4957983193277311
0.4240896358543417,0.4965826330532213
0.4242016806722689,0.4965826330532213
0.4242016806722689,0.4966946778711484
0.4243137254901961,0.4966946778711484
0.4243137254901961,0.4969187675070028
0.4244257703081232,0.4969187675070028
0.4244257703081232,0.4971428571428571
0.4245378151260504,0.4971428571428571
0.4245378151260504,0.4974789915966386
0.4250980392156863,0.4974789915966386
0.4250980392156863,0.4975910364145658
0.4252100840336134,0.4975910364145658
0.4252100840336134,0.4978151260504201
0.4254341736694678,0.4978151260504201
0.4254341736694678,0.4979271708683473
0.4258823529411765,0.4979271708683473
0.4258823529411765,0.4981512605042016
0.4259943977591036,0.4981512605042016
0.4259943977591036,0.4982633053221288
0.4261064425770308,0.4982633053221288
0.4261064425770308,0.4984873949579832
0.426218487394958,0.4984873949579832
0.426218487394958,0.4985994397759103
0.4265546218487395,0.4985994397759103
0.4265546218487395,0.4990476190476191
0.4271148459383753,0.4990476190476191
0.4272268907563025,0.4991596638655462
0.4276750700280112,0.4991596638655462
0.4276750700280112,0.4992717086834733
0.4277871148459384,0.4992717086834733
0.4277871148459384,0.4994957983193277
0.4278991596638655,0.4994957983193277
0.4278991596638655,0.4996078431372549
0.4280112044817927,0.4996078431372549
0.4280112044817927,0.4998319327731092
0.4281232492997199,0.4998319327731092
0.4281232492997199,0.5002801120448179
0.428235294117647,0.5002801120448179
0.428235294117647,0.5006162464985995
0.4283473389355742,0.5006162464985995
0.4283473389355742,0.5008403361344538
0.4284593837535014,0.5008403361344538
0.4284593837535014,0.5009523809523809
0.4285714285714285,0.5009523809523809
0.4285714285714285,0.5010644257703081
0.4293557422969187,0.5010644257703081
0.4293557422969187,0.5014005602240896
0.4299159663865546,0.5014005602240896
0.4299159663865546,0.5015126050420168
0.4300280112044818,0.5015126050420168
0.4300280112044818,0.5018487394957983
0.4301400560224089,0.5018487394957983
0.4301400560224089,0.5021848739495798
0.4302521008403361,0.5021848739495798
0.4302521008403361,0.502296918767507
0.4303641456582633,0.502296918767507
0.4303641456582633,0.5025210084033613
0.4304761904761904,0.5025210084033613
0.4304761904761904,0.5031932773109243
0.4305882352941176,0.5031932773109243
0.4305882352941176,0.5033053221288516
0.4307002801120448,0.5034173669467787
0.4307002801120448,0.5035294117647059
0.4309243697478991,0.5035294117647059
0.4309243697478991,0.5038655462184874
0.4310364145658263,0.5038655462184874
0.4310364145658263,0.5039775910364146
0.4312605042016806,0.5039775910364146
0.431484593837535,0.5039775910364146
0.431484593837535,0.5042016806722689
0.4320448179271708,0.5042016806722689
0.4320448179271708,0.504313725490196
0.4322689075630252,0.504313725490196
0.4322689075630252,0.5044257703081233
0.4323809523809523,0.5044257703081233
0.4323809523809523,0.5045378151260504
0.4326050420168067,0.5045378151260504
0.4326050420168067,0.5047619047619047
0.432829131652661,0.5047619047619047
0.432829131652661,0.5050980392156863
0.4329411764705882,0.5050980392156863
0.4329411764705882,0.5054341736694677
0.4331652661064425,0.5054341736694677
0.4331652661064425,0.5056582633053222
0.4333893557422969,0.5056582633053222
0.4333893557422969,0.5058823529411764
0.4336134453781513,0.5058823529411764
0.4336134453781513,0.5059943977591036
0.4337254901960784,0.5059943977591036
0.4337254901960784,0.5064425770308123
0.4338375350140056,0.5064425770308123
0.4338375350140056,0.5065546218487395
0.4341736694677871,0.5065546218487395
0.4341736694677871,0.5067787114845939
0.4342857142857143,0.5067787114845939
0.4342857142857143,0.506890756302521
0.4345098039215686,0.506890756302521
0.4345098039215686,0.5073389355742297
0.4346218487394958,0.5073389355742297
0.4346218487394958,0.507563025210084
0.4349579831932773,0.507563025210084
0.4349579831932773,0.5076750700280112
0.4350700280112045,0.5076750700280112
0.4350700280112045,0.5078991596638656
0.4351820728291316,0.5078991596638656
0.4351820728291316,0.5080112044817927
