,FPR_bayes-optimal-cora-GCN-MI,TPR_bayes-optimal-cora-GCN-MI
125,0.058345642540620385,0.25036927621861155
126,0.058345642540620385,0.25406203840472674
127,0.059084194977843424,0.25406203840472674
128,0.059084194977843424,0.25997045790251105
129,0.05982274741506647,0.25997045790251105
130,0.05982274741506647,0.26070901033973415
131,0.061299852289512555,0.26070901033973415
132,0.061299852289512555,0.26292466765140327
133,0.0620384047267356,0.26292466765140327
134,0.0620384047267356,0.2636632200886263
135,0.06277695716395865,0.2636632200886263
136,0.06277695716395865,0.2688330871491876
137,0.06425406203840472,0.2688330871491876
138,0.06425406203840472,0.275480059084195
139,0.06499261447562776,0.275480059084195
140,0.06499261447562776,0.276218611521418
141,0.06573116691285082,0.276218611521418
142,0.06573116691285082,0.27695716395864106
143,0.06646971935007386,0.27695716395864106
144,0.06646971935007386,0.2776957163958641
145,0.0672082717872969,0.2776957163958641
146,0.0672082717872969,0.2791728212703102
147,0.06868537666174299,0.2791728212703102
148,0.06868537666174299,0.28064992614475626
149,0.07090103397341212,0.28064992614475626
150,0.07090103397341212,0.28286558345642543
151,0.07311669128508123,0.28286558345642543
152,0.07311669128508123,0.2895125553914328
153,0.07385524372230429,0.2895125553914328
154,0.07385524372230429,0.2983751846381093
155,0.07459379615952733,0.2983751846381093
156,0.07459379615952733,0.30428360413589367
157,0.07533234859675036,0.30428360413589367
158,0.07533234859675036,0.310192023633678
159,0.07680945347119646,0.310192023633678
160,0.07680945347119646,0.310930576070901
161,0.0775480059084195,0.310930576070901
162,0.0775480059084195,0.31166912850812406
163,0.07828655834564253,0.31166912850812406
164,0.07828655834564253,0.3124076809453471
165,0.08124076809453472,0.3124076809453471
166,0.08124076809453472,0.31314623338257014
167,0.0827178729689808,0.31314623338257014
168,0.0827178729689808,0.31610044313146235
169,0.08345642540620384,0.31610044313146235
170,0.08345642540620384,0.3168389955686854
171,0.08419497784342689,0.3168389955686854
172,0.08419497784342689,0.31979320531757754
173,0.08493353028064993,0.31979320531757754
174,0.08493353028064993,0.3227474150664697
175,0.08567208271787297,0.3227474150664697
176,0.08567208271787297,0.3249630723781389
177,0.086410635155096,0.3249630723781389
178,0.086410635155096,0.32644017725258495
179,0.08714918759231906,0.32644017725258495
180,0.08714918759231906,0.327178729689808
181,0.08862629246676514,0.327178729689808
182,0.08862629246676514,0.32791728212703103
183,0.08936484490398819,0.32791728212703103
184,0.08936484490398819,0.33234859675036926
185,0.09010339734121123,0.33234859675036926
186,0.09010339734121123,0.3330871491875923
187,0.09231905465288036,0.3330871491875923
188,0.09231905465288036,0.33677991137370755
189,0.09453471196454949,0.33677991137370755
190,0.09453471196454949,0.33825701624815363
191,0.09527326440177253,0.33825701624815363
192,0.09527326440177253,0.34047267355982275
193,0.0967503692762186,0.34047267355982275
194,0.0967503692762186,0.34268833087149186
195,0.09748892171344166,0.34268833087149186
196,0.09748892171344166,0.34711964549483015
197,0.0982274741506647,0.34711964549483015
198,0.0982274741506647,0.34933530280649927
199,0.09896602658788774,0.34933530280649927
200,0.09896602658788774,0.3500738552437223
201,0.09970457902511078,0.3500738552437223
202,0.09970457902511078,0.35081240768094535
203,0.10044313146233383,0.35081240768094535
204,0.10044313146233383,0.36336779911373707
205,0.10118168389955687,0.36336779911373707
206,0.10118168389955687,0.3641063515509601
207,0.1019202363367799,0.3641063515509601
208,0.1019202363367799,0.3663220088626292
209,0.10265878877400296,0.3663220088626292
210,0.10265878877400296,0.3685376661742984
211,0.103397341211226,0.3685376661742984
212,0.103397341211226,0.3803545051698671
213,0.10413589364844904,0.3803545051698671
214,0.10413589364844904,0.3847858197932053
215,0.10487444608567208,0.3847858197932053
216,0.10487444608567208,0.3862629246676514
217,0.10561299852289513,0.3862629246676514
218,0.10561299852289513,0.3870014771048744
219,0.10635155096011817,0.3870014771048744
220,0.10635155096011817,0.39438700147710487
221,0.10782865583456426,0.39438700147710487
222,0.10782865583456426,0.3951255539143279
223,0.1085672082717873,0.3951255539143279
224,0.1085672082717873,0.397341211225997
225,0.11004431314623338,0.397341211225997
226,0.11004431314623338,0.3995568685376662
227,0.11225997045790251,0.3995568685376662
228,0.11225997045790251,0.4069423929098966
229,0.11299852289512555,0.4069423929098966
230,0.11299852289512555,0.40841949778434267
231,0.11447562776957164,0.40841949778434267
232,0.11447562776957164,0.4172821270310192
233,0.11521418020679468,0.4172821270310192
234,0.11521418020679468,0.41802067946824223
235,0.11669128508124077,0.41802067946824223
236,0.11669128508124077,0.4194977843426883
237,0.11816838995568685,0.4194977843426883
238,0.11816838995568685,0.42097488921713444
239,0.1189069423929099,0.42097488921713444
240,0.1189069423929099,0.4217134416543575
241,0.12038404726735598,0.4217134416543575
242,0.12038404726735598,0.4224519940915805
243,0.12112259970457903,0.4224519940915805
244,0.12112259970457903,0.4261447562776957
245,0.12186115214180207,0.4261447562776957
246,0.12186115214180207,0.42836041358936483
247,0.12259970457902511,0.42836041358936483
248,0.12259970457902511,0.43131462333825704
249,0.1240768094534712,0.43131462333825704
250,0.1240768094534712,0.43353028064992616
251,0.12481536189069424,0.43353028064992616
252,0.12481536189069424,0.4342688330871492
253,0.12629246676514033,0.4342688330871492
254,0.12629246676514033,0.43500738552437224
255,0.1277695716395864,0.43500738552437224
256,0.1277695716395864,0.43722304283604135
257,0.12850812407680945,0.43722304283604135
258,0.12850812407680945,0.44387001477104876
259,0.12998522895125553,0.44387001477104876
260,0.12998522895125553,0.4460856720827179
261,0.1307237813884786,0.4460856720827179
262,0.1307237813884786,0.448301329394387
263,0.13146233382570163,0.448301329394387
264,0.13146233382570163,0.44977843426883307
265,0.13220088626292467,0.44977843426883307
266,0.13220088626292467,0.45125553914327915
267,0.1329394387001477,0.45125553914327915
268,0.1329394387001477,0.4527326440177253
269,0.13367799113737075,0.4527326440177253
270,0.13367799113737075,0.4534711964549483
271,0.1344165435745938,0.4534711964549483
272,0.1344165435745938,0.45790251107828656
273,0.13515509601181683,0.45790251107828656
274,0.13515509601181683,0.46159527326440175
275,0.1358936484490399,0.46159527326440175
276,0.1358936484490399,0.4638109305760709
277,0.13737075332348597,0.4638109305760709
278,0.13737075332348597,0.46454948301329396
279,0.13884785819793205,0.46454948301329396
280,0.13884785819793205,0.465288035450517
281,0.1395864106351551,0.465288035450517
282,0.1395864106351551,0.46602658788774004
283,0.1410635155096012,0.46602658788774004
284,0.1410635155096012,0.4667651403249631
285,0.14180206794682423,0.4667651403249631
286,0.14180206794682423,0.4675036927621861
287,0.14254062038404727,0.4675036927621861
288,0.14254062038404727,0.46971935007385524
289,0.1432791728212703,0.46971935007385524
290,0.1432791728212703,0.4704579025110783
291,0.14697193500738553,0.4704579025110783
292,0.14697193500738553,0.47488921713441656
293,0.14771048744460857,0.47488921713441656
294,0.14771048744460857,0.48005908419497784
295,0.14918759231905465,0.48005908419497784
296,0.14918759231905465,0.48301329394387
297,0.1499261447562777,0.48301329394387
298,0.1499261447562777,0.48375184638109303
299,0.15140324963072377,0.48375184638109303
300,0.15140324963072377,0.4874446085672083
301,0.15288035450516987,0.4874446085672083
302,0.15288035450516987,0.4881831610044313
303,0.15435745937961595,0.4881831610044313
304,0.15435745937961595,0.48892171344165436
305,0.155096011816839,0.48892171344165436
306,0.155096011816839,0.4933530280649926
307,0.15657311669128507,0.4933530280649926
308,0.15657311669128507,0.4948301329394387
309,0.15805022156573117,0.4948301329394387
310,0.15805022156573117,0.4977843426883309
311,0.1587887740029542,0.4977843426883309
312,0.1587887740029542,0.49926144756277696
313,0.15952732644017725,0.49926144756277696
314,0.15952732644017725,0.5022156573116692
315,0.1602658788774003,0.5022156573116692
316,0.1602658788774003,0.5029542097488922
317,0.16174298375184637,0.5029542097488922
318,0.16174298375184637,0.5096011816838996
319,0.16248153618906944,0.5096011816838996
320,0.16248153618906944,0.5110782865583456
321,0.16322008862629248,0.5110782865583456
322,0.16322008862629248,0.5118168389955687
323,0.16395864106351551,0.5118168389955687
324,0.16395864106351551,0.5125553914327917
325,0.16469719350073855,0.5125553914327917
326,0.16469719350073855,0.5155096011816839
327,0.1654357459379616,0.5155096011816839
328,0.1654357459379616,0.516248153618907
329,0.16617429837518463,0.516248153618907
330,0.16617429837518463,0.51698670605613
331,0.16765140324963074,0.51698670605613
332,0.16765140324963074,0.5228951255539144
333,0.16838995568685378,0.5228951255539144
334,0.16838995568685378,0.5236336779911374
335,0.16912850812407682,0.5236336779911374
336,0.16912850812407682,0.5280649926144756
337,0.16986706056129985,0.5280649926144756
338,0.16986706056129985,0.5310192023633677
339,0.17134416543574593,0.5310192023633677
340,0.17134416543574593,0.5354505169867061
341,0.172821270310192,0.5354505169867061
342,0.172821270310192,0.5361890694239291
343,0.17503692762186115,0.5361890694239291
344,0.17503692762186115,0.5384047267355982
345,0.1757754800590842,0.5384047267355982
346,0.1757754800590842,0.5406203840472673
347,0.17725258493353027,0.5406203840472673
348,0.17725258493353027,0.5435745937961596
349,0.1779911373707533,0.5435745937961596
350,0.1779911373707533,0.5465288035450517
351,0.17872968980797638,0.5465288035450517
352,0.17872968980797638,0.5472673559822747
353,0.17946824224519942,0.5472673559822747
354,0.17946824224519942,0.55096011816839
355,0.18168389955686853,0.55096011816839
356,0.18168389955686853,0.551698670605613
357,0.18242245199409157,0.551698670605613
358,0.18242245199409157,0.5583456425406204
359,0.1831610044313146,0.5583456425406204
360,0.1831610044313146,0.5590841949778435
361,0.18389955686853768,0.5590841949778435
362,0.18389955686853768,0.5605612998522895
363,0.18463810930576072,0.5605612998522895
364,0.18463810930576072,0.5620384047267356
365,0.18537666174298376,0.5620384047267356
366,0.18537666174298376,0.5627769571639586
367,0.1861152141802068,0.5627769571639586
368,0.1861152141802068,0.5672082717872969
369,0.18685376661742983,0.5672082717872969
370,0.18685376661742983,0.5716395864106352
371,0.18906942392909898,0.5716395864106352
372,0.18906942392909898,0.5731166912850812
373,0.18980797636632202,0.5731166912850812
374,0.18980797636632202,0.5790251107828656
375,0.1912850812407681,0.5790251107828656
376,0.1912850812407681,0.5797636632200887
377,0.19202363367799113,0.5797636632200887
378,0.19202363367799113,0.5819793205317577
379,0.19276218611521417,0.5819793205317577
380,0.19276218611521417,0.5841949778434269
381,0.1935007385524372,0.5841949778434269
382,0.1935007385524372,0.5864106351550961
383,0.19423929098966028,0.5864106351550961
384,0.19423929098966028,0.5878877400295421
385,0.19497784342688332,0.5878877400295421
386,0.19497784342688332,0.5886262924667651
387,0.19571639586410636,0.5886262924667651
388,0.19571639586410636,0.5901033973412112
389,0.1986706056129985,0.5901033973412112
390,0.1986706056129985,0.5967503692762186
391,0.19940915805022155,0.5967503692762186
392,0.19940915805022155,0.5997045790251108
393,0.20014771048744462,0.5997045790251108
394,0.20014771048744462,0.6004431314623339
395,0.20088626292466766,0.6004431314623339
396,0.20088626292466766,0.6056129985228951
397,0.2016248153618907,0.6056129985228951
398,0.2016248153618907,0.6070901033973413
399,0.20236336779911374,0.6070901033973413
400,0.20236336779911374,0.6093057607090103
401,0.20310192023633677,0.6093057607090103
402,0.20310192023633677,0.6115214180206795
403,0.2038404726735598,0.6115214180206795
404,0.2038404726735598,0.6159527326440177
405,0.20457902511078285,0.6159527326440177
406,0.20457902511078285,0.6174298375184638
407,0.20531757754800592,0.6174298375184638
408,0.20531757754800592,0.619645494830133
409,0.20753323485967504,0.619645494830133
410,0.20753323485967504,0.621861152141802
411,0.20827178729689808,0.621861152141802
412,0.20827178729689808,0.6233382570162481
413,0.20901033973412111,0.6233382570162481
414,0.20901033973412111,0.6240768094534712
415,0.20974889217134415,0.6240768094534712
416,0.20974889217134415,0.6255539143279173
417,0.21048744460856722,0.6255539143279173
418,0.21048744460856722,0.6299852289512555
419,0.21122599704579026,0.6299852289512555
420,0.21122599704579026,0.6322008862629247
421,0.2119645494830133,0.6322008862629247
422,0.2119645494830133,0.6351550960118169
423,0.21344165435745938,0.6351550960118169
424,0.21344165435745938,0.6358936484490398
425,0.21418020679468242,0.6358936484490398
426,0.21418020679468242,0.638109305760709
427,0.2171344165435746,0.638109305760709
428,0.2171344165435746,0.6395864106351551
429,0.21861152141802068,0.6395864106351551
430,0.21861152141802068,0.6410635155096012
431,0.22008862629246675,0.6410635155096012
432,0.22008862629246675,0.6418020679468243
433,0.22082717872968982,0.6418020679468243
434,0.22082717872968982,0.6454948301329394
435,0.22156573116691286,0.6454948301329394
436,0.22156573116691286,0.6469719350073855
437,0.22304283604135894,0.6469719350073855
438,0.22304283604135894,0.6477104874446086
439,0.22378138847858198,0.6477104874446086
440,0.22378138847858198,0.6484490398818316
441,0.22525849335302806,0.6484490398818316
442,0.22525849335302806,0.6491875923190547
443,0.22821270310192024,0.6491875923190547
444,0.22821270310192024,0.6499261447562777
445,0.22968980797636632,0.6499261447562777
446,0.22968980797636632,0.6521418020679468
447,0.2311669128508124,0.6521418020679468
448,0.2311669128508124,0.6536189069423929
449,0.23190546528803546,0.6536189069423929
450,0.23190546528803546,0.655096011816839
451,0.2326440177252585,0.655096011816839
452,0.2326440177252585,0.6573116691285081
453,0.23338257016248154,0.6573116691285081
454,0.23338257016248154,0.6595273264401772
455,0.23485967503692762,0.6595273264401772
456,0.23485967503692762,0.6624815361890695
457,0.23559822747415066,0.6624815361890695
458,0.23559822747415066,0.6661742983751846
459,0.23855243722304284,0.6661742983751846
460,0.23855243722304284,0.6683899556868538
461,0.23929098966026588,0.6683899556868538
462,0.23929098966026588,0.6691285081240768
463,0.24002954209748892,0.6691285081240768
464,0.24002954209748892,0.6713441654357459
465,0.24372230428360414,0.6713441654357459
466,0.24372230428360414,0.6750369276218612
467,0.2466765140324963,0.6750369276218612
468,0.2466765140324963,0.6772525849335302
469,0.2481536189069424,0.6772525849335302
470,0.2481536189069424,0.6802067946824224
471,0.24889217134416544,0.6802067946824224
472,0.24889217134416544,0.6809453471196455
473,0.2511078286558346,0.6809453471196455
474,0.2511078286558346,0.6816838995568686
475,0.25406203840472674,0.6816838995568686
476,0.25406203840472674,0.6824224519940916
477,0.2555391432791728,0.6824224519940916
478,0.2555391432791728,0.6831610044313147
479,0.25997045790251105,0.6831610044313147
480,0.25997045790251105,0.6853766617429837
481,0.2621861152141802,0.6853766617429837
482,0.2621861152141802,0.689069423929099
483,0.26292466765140327,0.689069423929099
484,0.26292466765140327,0.6927621861152142
485,0.2658788774002954,0.6927621861152142
486,0.2658788774002954,0.6935007385524372
487,0.26661742983751846,0.6935007385524372
488,0.26661742983751846,0.6971935007385525
489,0.2688330871491876,0.6971935007385525
490,0.2688330871491876,0.6994091580502215
491,0.2710487444608567,0.6994091580502215
492,0.2710487444608567,0.7016248153618907
493,0.2717872968980798,0.7016248153618907
494,0.2717872968980798,0.7031019202363368
495,0.2740029542097489,0.7031019202363368
496,0.2740029542097489,0.705317577548006
497,0.275480059084195,0.705317577548006
498,0.275480059084195,0.7060561299852289
499,0.276218611521418,0.7060561299852289
500,0.276218611521418,0.707533234859675
501,0.2776957163958641,0.707533234859675
502,0.2776957163958641,0.7082717872968981
503,0.2791728212703102,0.7082717872968981
504,0.2791728212703102,0.7097488921713442
505,0.2799113737075332,0.7097488921713442
506,0.2799113737075332,0.7119645494830132
507,0.2813884785819793,0.7119645494830132
508,0.2813884785819793,0.7134416543574594
509,0.2821270310192024,0.7134416543574594
510,0.2821270310192024,0.7141802067946824
511,0.2843426883308715,0.7141802067946824
512,0.2843426883308715,0.7163958641063516
513,0.2880354505169867,0.7163958641063516
514,0.2880354505169867,0.7193500738552437
515,0.28877400295420974,0.7193500738552437
516,0.28877400295420974,0.7215657311669128
517,0.2902511078286558,0.7215657311669128
518,0.2902511078286558,0.723781388478582
519,0.29098966026587886,0.723781388478582
520,0.29098966026587886,0.7245199409158051
521,0.2917282127031019,0.7245199409158051
522,0.2917282127031019,0.725258493353028
523,0.29320531757754803,0.725258493353028
524,0.29320531757754803,0.7267355982274741
525,0.29394387001477107,0.7267355982274741
526,0.29394387001477107,0.7274741506646972
527,0.2968980797636632,0.7274741506646972
528,0.2968980797636632,0.7289512555391433
529,0.2983751846381093,0.7289512555391433
530,0.2983751846381093,0.7296898079763663
531,0.29911373707533234,0.7296898079763663
532,0.29911373707533234,0.7311669128508124
533,0.3005908419497784,0.7311669128508124
534,0.3005908419497784,0.7333825701624815
535,0.30132939438700146,0.7333825701624815
536,0.30132939438700146,0.7355982274741507
537,0.3020679468242245,0.7355982274741507
538,0.3020679468242245,0.7370753323485968
539,0.30797636632200887,0.7370753323485968
540,0.30797636632200887,0.7378138847858198
541,0.3087149187592319,0.7378138847858198
542,0.3087149187592319,0.7437223042836041
543,0.310192023633678,0.7437223042836041
544,0.310192023633678,0.7444608567208272
545,0.31166912850812406,0.7444608567208272
546,0.31166912850812406,0.7451994091580503
547,0.3124076809453471,0.7451994091580503
548,0.3124076809453471,0.7459379615952733
549,0.31610044313146235,0.7459379615952733
550,0.31610044313146235,0.7474150664697193
551,0.3175775480059084,0.7474150664697193
552,0.3175775480059084,0.7488921713441654
553,0.31979320531757754,0.7488921713441654
554,0.31979320531757754,0.7496307237813885
555,0.3205317577548006,0.7496307237813885
556,0.3205317577548006,0.7511078286558346
557,0.32200886262924666,0.7511078286558346
558,0.32200886262924666,0.7518463810930576
559,0.3227474150664697,0.7518463810930576
560,0.3227474150664697,0.7533234859675036
561,0.32348596750369274,0.7533234859675036
562,0.32348596750369274,0.7562776957163959
563,0.3242245199409158,0.7562776957163959
564,0.3242245199409158,0.758493353028065
565,0.3249630723781389,0.758493353028065
566,0.3249630723781389,0.7592319054652881
567,0.3257016248153619,0.7592319054652881
568,0.3257016248153619,0.759970457902511
569,0.327178729689808,0.759970457902511
570,0.327178729689808,0.7607090103397341
571,0.3293943870014771,0.7607090103397341
572,0.3293943870014771,0.7614475627769571
573,0.33013293943870015,0.7614475627769571
574,0.33013293943870015,0.7621861152141802
575,0.3316100443131462,0.7621861152141802
576,0.3316100443131462,0.7629246676514032
577,0.33234859675036926,0.7629246676514032
578,0.33234859675036926,0.7636632200886263
579,0.33382570162481534,0.7636632200886263
580,0.33382570162481534,0.7658788774002954
581,0.3345642540620384,0.7658788774002954
582,0.3345642540620384,0.7673559822747416
583,0.3360413589364845,0.7673559822747416
584,0.3360413589364845,0.7680945347119645
585,0.33899556868537667,0.7680945347119645
586,0.33899556868537667,0.7695716395864106
587,0.34047267355982275,0.7695716395864106
588,0.34047267355982275,0.7703101920236337
589,0.3419497784342688,0.7703101920236337
590,0.3419497784342688,0.7710487444608567
591,0.34416543574593794,0.7710487444608567
592,0.34416543574593794,0.7740029542097489
593,0.344903988183161,0.7740029542097489
594,0.344903988183161,0.774741506646972
595,0.345642540620384,0.774741506646972
596,0.345642540620384,0.7769571639586411
597,0.34711964549483015,0.7769571639586411
598,0.34711964549483015,0.7791728212703102
599,0.34933530280649927,0.7791728212703102
600,0.34933530280649927,0.7806499261447563
601,0.35081240768094535,0.7806499261447563
602,0.35081240768094535,0.7813884785819794
603,0.3515509601181684,0.7813884785819794
604,0.3515509601181684,0.7836041358936484
605,0.3522895125553914,0.7836041358936484
606,0.3522895125553914,0.7843426883308715
607,0.3552437223042836,0.7843426883308715
608,0.3552437223042836,0.7850812407680945
609,0.36115214180206795,0.7850812407680945
610,0.36115214180206795,0.7858197932053176
611,0.36336779911373707,0.7858197932053176
612,0.36336779911373707,0.7865583456425406
613,0.3655834564254062,0.7865583456425406
614,0.3655834564254062,0.7887740029542097
615,0.3685376661742984,0.7887740029542097
616,0.3685376661742984,0.7895125553914328
617,0.36927621861152143,0.7895125553914328
618,0.36927621861152143,0.7902511078286558
619,0.37296898079763663,0.7902511078286558
620,0.37296898079763663,0.7909896602658789
621,0.3744460856720827,0.7909896602658789
622,0.3744460856720827,0.792466765140325
623,0.37740029542097486,0.792466765140325
624,0.37740029542097486,0.793205317577548
625,0.378877400295421,0.793205317577548
626,0.378877400295421,0.7954209748892171
627,0.38183161004431315,0.7954209748892171
628,0.38183161004431315,0.7968980797636632
629,0.3847858197932053,0.7968980797636632
630,0.3847858197932053,0.7983751846381093
631,0.38552437223042835,0.7983751846381093
632,0.38552437223042835,0.7991137370753324
633,0.3862629246676514,0.7991137370753324
634,0.3862629246676514,0.8005908419497785
635,0.38774002954209746,0.8005908419497785
636,0.38774002954209746,0.8013293943870015
637,0.38995568685376664,0.8013293943870015
638,0.38995568685376664,0.8028064992614475
639,0.39586410635155095,0.8028064992614475
640,0.39586410635155095,0.8035450516986706
641,0.397341211225997,0.8035450516986706
642,0.397341211225997,0.8042836041358936
643,0.40251107828655835,0.8042836041358936
644,0.40251107828655835,0.8050221565731167
645,0.40398818316100443,0.8050221565731167
646,0.40398818316100443,0.8057607090103397
647,0.40472673559822747,0.8057607090103397
648,0.40472673559822747,0.8064992614475628
649,0.4069423929098966,0.8064992614475628
650,0.4069423929098966,0.8072378138847858
651,0.40841949778434267,0.8072378138847858
652,0.40841949778434267,0.8079763663220089
653,0.41063515509601184,0.8079763663220089
654,0.41063515509601184,0.808714918759232
655,0.41802067946824223,0.808714918759232
656,0.41802067946824223,0.8094534711964549
657,0.41875923190546527,0.8094534711964549
658,0.41875923190546527,0.810192023633678
659,0.4202363367799114,0.810192023633678
660,0.4202363367799114,0.810930576070901
661,0.4217134416543575,0.810930576070901
662,0.4217134416543575,0.8116691285081241
663,0.4224519940915805,0.8116691285081241
664,0.4224519940915805,0.8138847858197932
665,0.42319054652880356,0.8138847858197932
666,0.42319054652880356,0.8146233382570163
667,0.4239290989660266,0.8146233382570163
668,0.4239290989660266,0.8153618906942393
669,0.4261447562776957,0.8153618906942393
670,0.4261447562776957,0.8161004431314623
671,0.42836041358936483,0.8161004431314623
672,0.42836041358936483,0.8168389955686853
673,0.42909896602658787,0.8168389955686853
674,0.42909896602658787,0.8175775480059084
675,0.4298375184638109,0.8175775480059084
676,0.4298375184638109,0.8190546528803545
677,0.43057607090103395,0.8190546528803545
678,0.43057607090103395,0.8197932053175776
679,0.43131462333825704,0.8197932053175776
680,0.43131462333825704,0.8205317577548006
681,0.4320531757754801,0.8205317577548006
682,0.4320531757754801,0.8212703101920237
683,0.4327917282127031,0.8212703101920237
684,0.4327917282127031,0.8227474150664698
685,0.4379615952732644,0.8227474150664698
686,0.4379615952732644,0.8234859675036927
687,0.44534711964549484,0.8234859675036927
688,0.44534711964549484,0.8257016248153619
689,0.4468242245199409,0.8257016248153619
690,0.4468242245199409,0.827178729689808
691,0.44756277695716395,0.827178729689808
692,0.44756277695716395,0.8286558345642541
693,0.44977843426883307,0.8286558345642541
694,0.44977843426883307,0.8308714918759232
695,0.4549483013293944,0.8308714918759232
696,0.4549483013293944,0.8316100443131462
697,0.45568685376661744,0.8316100443131462
698,0.45568685376661744,0.8330871491875923
699,0.4564254062038405,0.8330871491875923
