,FPR_bayes-optimal-cora-GCN-MCMC,TPR_bayes-optimal-cora-GCN-MCMC
125,0.060561299852289516,0.29098966026587886
126,0.060561299852289516,0.2917282127031019
127,0.061299852289512555,0.2917282127031019
128,0.061299852289512555,0.29246676514032494
129,0.0620384047267356,0.29246676514032494
130,0.0620384047267356,0.29394387001477107
131,0.06277695716395865,0.29394387001477107
132,0.06277695716395865,0.2983751846381093
133,0.06351550960118169,0.2983751846381093
134,0.06351550960118169,0.30132939438700146
135,0.06425406203840472,0.30132939438700146
136,0.06425406203840472,0.3020679468242245
137,0.06499261447562776,0.3020679468242245
138,0.06499261447562776,0.3072378138847858
139,0.0672082717872969,0.3072378138847858
140,0.0672082717872969,0.310192023633678
141,0.06794682422451995,0.310192023633678
142,0.06794682422451995,0.31166912850812406
143,0.06868537666174299,0.31166912850812406
144,0.06868537666174299,0.31388478581979323
145,0.06942392909896603,0.31388478581979323
146,0.06942392909896603,0.3153618906942393
147,0.07016248153618906,0.3153618906942393
148,0.07016248153618906,0.3190546528803545
149,0.07090103397341212,0.3190546528803545
150,0.07090103397341212,0.31979320531757754
151,0.07163958641063516,0.31979320531757754
152,0.07163958641063516,0.32348596750369274
153,0.07385524372230429,0.32348596750369274
154,0.07385524372230429,0.3316100443131462
155,0.07607090103397342,0.3316100443131462
156,0.07607090103397342,0.33234859675036926
157,0.07680945347119646,0.33234859675036926
158,0.07680945347119646,0.33382570162481534
159,0.0775480059084195,0.33382570162481534
160,0.0775480059084195,0.3345642540620384
161,0.07828655834564253,0.3345642540620384
162,0.07828655834564253,0.34047267355982275
163,0.07902511078286559,0.34047267355982275
164,0.07902511078286559,0.3419497784342688
165,0.07976366322008863,0.3419497784342688
166,0.07976366322008863,0.34268833087149186
167,0.08050221565731167,0.34268833087149186
168,0.08050221565731167,0.34416543574593794
169,0.08124076809453472,0.34416543574593794
170,0.08124076809453472,0.3515509601181684
171,0.08197932053175776,0.3515509601181684
172,0.08197932053175776,0.35450516986706054
173,0.08419497784342689,0.35450516986706054
174,0.08419497784342689,0.3552437223042836
175,0.08493353028064993,0.3552437223042836
176,0.08493353028064993,0.3567208271787297
177,0.08567208271787297,0.3567208271787297
178,0.08567208271787297,0.36115214180206795
179,0.08714918759231906,0.36115214180206795
180,0.08714918759231906,0.361890694239291
181,0.0878877400295421,0.361890694239291
182,0.0878877400295421,0.362629246676514
183,0.08862629246676514,0.362629246676514
184,0.08862629246676514,0.3655834564254062
185,0.09010339734121123,0.3655834564254062
186,0.09010339734121123,0.3685376661742984
187,0.09084194977843427,0.3685376661742984
188,0.09084194977843427,0.3744460856720827
189,0.0915805022156573,0.3744460856720827
190,0.0915805022156573,0.3759231905465288
191,0.09231905465288036,0.3759231905465288
192,0.09231905465288036,0.37961595273264404
193,0.0930576070901034,0.37961595273264404
194,0.0930576070901034,0.3825701624815362
195,0.09453471196454949,0.3825701624815362
196,0.09453471196454949,0.38404726735598227
197,0.09527326440177253,0.38404726735598227
198,0.09527326440177253,0.38847858197932056
199,0.0982274741506647,0.38847858197932056
200,0.0982274741506647,0.39364844903988183
201,0.09896602658788774,0.39364844903988183
202,0.09896602658788774,0.3951255539143279
203,0.09970457902511078,0.3951255539143279
204,0.09970457902511078,0.396602658788774
205,0.10044313146233383,0.396602658788774
206,0.10044313146233383,0.3988183161004431
207,0.10118168389955687,0.3988183161004431
208,0.10118168389955687,0.3995568685376662
209,0.1019202363367799,0.3995568685376662
210,0.1019202363367799,0.40398818316100443
211,0.103397341211226,0.40398818316100443
212,0.103397341211226,0.4054652880354505
213,0.10413589364844904,0.4054652880354505
214,0.10413589364844904,0.4098966026587888
215,0.10487444608567208,0.4098966026587888
216,0.10487444608567208,0.41063515509601184
217,0.10561299852289513,0.41063515509601184
218,0.10561299852289513,0.413589364844904
219,0.10635155096011817,0.413589364844904
220,0.10635155096011817,0.42097488921713444
221,0.1085672082717873,0.42097488921713444
222,0.1085672082717873,0.4239290989660266
223,0.10930576070901034,0.4239290989660266
224,0.10930576070901034,0.4261447562776957
225,0.11078286558345643,0.4261447562776957
226,0.11078286558345643,0.42688330871491875
227,0.11152141802067947,0.42688330871491875
228,0.11152141802067947,0.4276218611521418
229,0.11225997045790251,0.4276218611521418
230,0.11225997045790251,0.4298375184638109
231,0.1137370753323486,0.4298375184638109
232,0.1137370753323486,0.43057607090103395
233,0.11521418020679468,0.43057607090103395
234,0.11521418020679468,0.43131462333825704
235,0.11595273264401773,0.43131462333825704
236,0.11595273264401773,0.43353028064992616
237,0.11669128508124077,0.43353028064992616
238,0.11669128508124077,0.4342688330871492
239,0.11742983751846381,0.4342688330871492
240,0.11742983751846381,0.4357459379615953
241,0.11816838995568685,0.4357459379615953
242,0.11816838995568685,0.4379615952732644
243,0.1189069423929099,0.4379615952732644
244,0.1189069423929099,0.4401772525849335
245,0.11964549483013294,0.4401772525849335
246,0.11964549483013294,0.4431314623338257
247,0.12038404726735598,0.4431314623338257
248,0.12038404726735598,0.4468242245199409
249,0.12186115214180207,0.4468242245199409
250,0.12186115214180207,0.448301329394387
251,0.12259970457902511,0.448301329394387
252,0.12259970457902511,0.4527326440177253
253,0.1240768094534712,0.4527326440177253
254,0.1240768094534712,0.4564254062038405
255,0.12481536189069424,0.4564254062038405
256,0.12481536189069424,0.4571639586410635
257,0.1255539143279173,0.4571639586410635
258,0.1255539143279173,0.4586410635155096
259,0.12629246676514033,0.4586410635155096
260,0.12629246676514033,0.45937961595273263
261,0.12703101920236337,0.45937961595273263
262,0.12703101920236337,0.4623338257016248
263,0.12850812407680945,0.4623338257016248
264,0.12850812407680945,0.4630723781388479
265,0.1292466765140325,0.4630723781388479
266,0.1292466765140325,0.46454948301329396
267,0.12998522895125553,0.46454948301329396
268,0.12998522895125553,0.4675036927621861
269,0.1307237813884786,0.4675036927621861
270,0.1307237813884786,0.47193500738552435
271,0.13146233382570163,0.47193500738552435
272,0.13146233382570163,0.4726735598227474
273,0.13220088626292467,0.4726735598227474
274,0.13220088626292467,0.4771048744460857
275,0.1329394387001477,0.4771048744460857
276,0.1329394387001477,0.48005908419497784
277,0.13367799113737075,0.48005908419497784
278,0.13367799113737075,0.4815361890694239
279,0.13515509601181683,0.4815361890694239
280,0.13515509601181683,0.4844903988183161
281,0.1358936484490399,0.4844903988183161
282,0.1358936484490399,0.4896602658788774
283,0.13663220088626293,0.4896602658788774
284,0.13663220088626293,0.49039881831610044
285,0.13737075332348597,0.49039881831610044
286,0.13737075332348597,0.4918759231905465
287,0.138109305760709,0.4918759231905465
288,0.138109305760709,0.4933530280649926
289,0.13884785819793205,0.4933530280649926
290,0.13884785819793205,0.49409158050221563
291,0.14254062038404727,0.49409158050221563
292,0.14254062038404727,0.49926144756277696
293,0.1432791728212703,0.49926144756277696
294,0.1432791728212703,0.5
295,0.14401772525849335,0.5
296,0.14401772525849335,0.5036927621861153
297,0.14549483013293943,0.5036927621861153
298,0.14549483013293943,0.5051698670605613
299,0.14623338257016247,0.5051698670605613
300,0.14623338257016247,0.5066469719350074
301,0.14771048744460857,0.5066469719350074
302,0.14771048744460857,0.5081240768094535
303,0.14918759231905465,0.5081240768094535
304,0.14918759231905465,0.5118168389955687
305,0.15066469719350073,0.5118168389955687
306,0.15066469719350073,0.5140324963072378
307,0.15140324963072377,0.5140324963072378
308,0.15140324963072377,0.51698670605613
309,0.15214180206794684,0.51698670605613
310,0.15214180206794684,0.5199409158050221
311,0.15288035450516987,0.5199409158050221
312,0.15288035450516987,0.5221565731166913
313,0.1536189069423929,0.5221565731166913
314,0.1536189069423929,0.5273264401772526
315,0.15583456425406203,0.5273264401772526
316,0.15583456425406203,0.5280649926144756
317,0.15805022156573117,0.5280649926144756
318,0.15805022156573117,0.5288035450516987
319,0.15952732644017725,0.5288035450516987
320,0.15952732644017725,0.5302806499261448
321,0.1602658788774003,0.5302806499261448
322,0.1602658788774003,0.5361890694239291
323,0.16100443131462333,0.5361890694239291
324,0.16100443131462333,0.5369276218611522
325,0.16174298375184637,0.5369276218611522
326,0.16174298375184637,0.5384047267355982
327,0.16248153618906944,0.5384047267355982
328,0.16248153618906944,0.5406203840472673
329,0.16322008862629248,0.5406203840472673
330,0.16322008862629248,0.5413589364844904
331,0.16395864106351551,0.5413589364844904
332,0.16395864106351551,0.5435745937961596
333,0.16469719350073855,0.5435745937961596
334,0.16469719350073855,0.5443131462333826
335,0.1654357459379616,0.5443131462333826
336,0.1654357459379616,0.5450516986706057
337,0.16765140324963074,0.5450516986706057
338,0.16765140324963074,0.55096011816839
339,0.16838995568685378,0.55096011816839
340,0.16838995568685378,0.5546528803545052
341,0.16912850812407682,0.5546528803545052
342,0.16912850812407682,0.5583456425406204
343,0.16986706056129985,0.5583456425406204
344,0.16986706056129985,0.5598227474150664
345,0.1706056129985229,0.5598227474150664
346,0.1706056129985229,0.5635155096011817
347,0.17134416543574593,0.5635155096011817
348,0.17134416543574593,0.5672082717872969
349,0.172821270310192,0.5672082717872969
350,0.172821270310192,0.568685376661743
351,0.17355982274741508,0.568685376661743
352,0.17355982274741508,0.5701624815361891
353,0.17429837518463812,0.5701624815361891
354,0.17429837518463812,0.5723781388478582
355,0.17651403249630723,0.5723781388478582
356,0.17651403249630723,0.5782865583456426
357,0.17725258493353027,0.5782865583456426
358,0.17725258493353027,0.5805022156573116
359,0.1779911373707533,0.5805022156573116
360,0.1779911373707533,0.5812407680945347
361,0.17946824224519942,0.5812407680945347
362,0.17946824224519942,0.5827178729689808
363,0.18020679468242246,0.5827178729689808
364,0.18020679468242246,0.5834564254062038
365,0.1809453471196455,0.5834564254062038
366,0.1809453471196455,0.5864106351550961
367,0.18168389955686853,0.5864106351550961
368,0.18168389955686853,0.5878877400295421
369,0.18242245199409157,0.5878877400295421
370,0.18242245199409157,0.5893648449039882
371,0.1831610044313146,0.5893648449039882
372,0.1831610044313146,0.5901033973412112
373,0.18463810930576072,0.5901033973412112
374,0.18463810930576072,0.5923190546528804
375,0.18537666174298376,0.5923190546528804
376,0.18537666174298376,0.5967503692762186
377,0.18685376661742983,0.5967503692762186
378,0.18685376661742983,0.5974889217134417
379,0.18759231905465287,0.5974889217134417
380,0.18759231905465287,0.6004431314623339
381,0.18906942392909898,0.6004431314623339
382,0.18906942392909898,0.6019202363367799
383,0.19054652880354506,0.6019202363367799
384,0.19054652880354506,0.6026587887740029
385,0.1912850812407681,0.6026587887740029
386,0.1912850812407681,0.604135893648449
387,0.19202363367799113,0.604135893648449
388,0.19202363367799113,0.6078286558345642
389,0.19276218611521417,0.6078286558345642
390,0.19276218611521417,0.6107828655834564
391,0.1935007385524372,0.6107828655834564
392,0.1935007385524372,0.6115214180206795
393,0.19497784342688332,0.6115214180206795
394,0.19497784342688332,0.619645494830133
395,0.19571639586410636,0.619645494830133
396,0.19571639586410636,0.6262924667651403
397,0.1964549483013294,0.6262924667651403
398,0.1964549483013294,0.6299852289512555
399,0.19719350073855244,0.6299852289512555
400,0.19719350073855244,0.6307237813884786
401,0.1986706056129985,0.6307237813884786
402,0.1986706056129985,0.6314623338257016
403,0.20014771048744462,0.6314623338257016
404,0.20014771048744462,0.6322008862629247
405,0.20088626292466766,0.6322008862629247
406,0.20088626292466766,0.6410635155096012
407,0.20236336779911374,0.6410635155096012
408,0.20236336779911374,0.6418020679468243
409,0.20310192023633677,0.6418020679468243
410,0.20310192023633677,0.6425406203840472
411,0.2038404726735598,0.6425406203840472
412,0.2038404726735598,0.6432791728212703
413,0.20457902511078285,0.6432791728212703
414,0.20457902511078285,0.6447562776957164
415,0.206794682422452,0.6447562776957164
416,0.206794682422452,0.6454948301329394
417,0.20753323485967504,0.6454948301329394
418,0.20753323485967504,0.6462333825701625
419,0.20901033973412111,0.6462333825701625
420,0.20901033973412111,0.6499261447562777
421,0.20974889217134415,0.6499261447562777
422,0.20974889217134415,0.6514032496307238
423,0.21048744460856722,0.6514032496307238
424,0.21048744460856722,0.6528803545051699
425,0.2119645494830133,0.6528803545051699
426,0.2119645494830133,0.6558345642540621
427,0.21270310192023634,0.6558345642540621
428,0.21270310192023634,0.6602658788774003
429,0.21344165435745938,0.6602658788774003
430,0.21344165435745938,0.6617429837518464
431,0.21418020679468242,0.6617429837518464
432,0.21418020679468242,0.6624815361890695
433,0.21491875923190545,0.6624815361890695
434,0.21491875923190545,0.6632200886262924
435,0.2171344165435746,0.6632200886262924
436,0.2171344165435746,0.6654357459379616
437,0.21787296898079764,0.6654357459379616
438,0.21787296898079764,0.6683899556868538
439,0.21861152141802068,0.6683899556868538
440,0.21861152141802068,0.6698670605612999
441,0.21935007385524372,0.6698670605612999
442,0.21935007385524372,0.672821270310192
443,0.22008862629246675,0.672821270310192
444,0.22008862629246675,0.6735598227474151
445,0.22082717872968982,0.6735598227474151
446,0.22082717872968982,0.6750369276218612
447,0.22156573116691286,0.6750369276218612
448,0.22156573116691286,0.6757754800590842
449,0.2223042836041359,0.6757754800590842
450,0.2223042836041359,0.6779911373707533
451,0.22378138847858198,0.6779911373707533
452,0.22378138847858198,0.6794682422451994
453,0.22525849335302806,0.6794682422451994
454,0.22525849335302806,0.6809453471196455
455,0.2259970457902511,0.6809453471196455
456,0.2259970457902511,0.6816838995568686
457,0.2274741506646972,0.6816838995568686
458,0.2274741506646972,0.6824224519940916
459,0.22895125553914328,0.6824224519940916
460,0.22895125553914328,0.6831610044313147
461,0.22968980797636632,0.6831610044313147
462,0.22968980797636632,0.6868537666174298
463,0.23042836041358936,0.6868537666174298
464,0.23042836041358936,0.689807976366322
465,0.2311669128508124,0.689807976366322
466,0.2311669128508124,0.6920236336779911
467,0.23190546528803546,0.6920236336779911
468,0.23190546528803546,0.6942392909896603
469,0.23338257016248154,0.6942392909896603
470,0.23338257016248154,0.6949778434268833
471,0.23412112259970458,0.6949778434268833
472,0.23412112259970458,0.6957163958641064
473,0.23559822747415066,0.6957163958641064
474,0.23559822747415066,0.6979320531757754
475,0.2363367799113737,0.6979320531757754
476,0.2363367799113737,0.7008862629246676
477,0.2378138847858198,0.7008862629246676
478,0.2378138847858198,0.7023633677991138
479,0.23929098966026588,0.7023633677991138
480,0.23929098966026588,0.705317577548006
481,0.24002954209748892,0.705317577548006
482,0.24002954209748892,0.706794682422452
483,0.241506646971935,0.706794682422452
484,0.241506646971935,0.707533234859675
485,0.24224519940915806,0.707533234859675
486,0.24224519940915806,0.7082717872968981
487,0.2429837518463811,0.7082717872968981
488,0.2429837518463811,0.7090103397341211
489,0.24372230428360414,0.7090103397341211
490,0.24372230428360414,0.7119645494830132
491,0.24446085672082718,0.7119645494830132
492,0.24446085672082718,0.7156573116691285
493,0.24519940915805022,0.7156573116691285
494,0.24519940915805022,0.7171344165435746
495,0.24593796159527326,0.7171344165435746
496,0.24593796159527326,0.7186115214180206
497,0.24889217134416544,0.7186115214180206
498,0.24889217134416544,0.7208271787296898
499,0.2511078286558346,0.7208271787296898
500,0.2511078286558346,0.7230428360413589
501,0.2518463810930576,0.7230428360413589
502,0.2518463810930576,0.7259970457902511
503,0.25258493353028066,0.7259970457902511
504,0.25258493353028066,0.7282127031019202
505,0.2533234859675037,0.7282127031019202
506,0.2533234859675037,0.7289512555391433
507,0.25406203840472674,0.7289512555391433
508,0.25406203840472674,0.7304283604135894
509,0.2548005908419498,0.7304283604135894
510,0.2548005908419498,0.7319054652880355
511,0.2555391432791728,0.7319054652880355
512,0.2555391432791728,0.7333825701624815
513,0.25997045790251105,0.7333825701624815
514,0.25997045790251105,0.7348596750369276
515,0.26292466765140327,0.7348596750369276
516,0.26292466765140327,0.7355982274741507
517,0.2658788774002954,0.7355982274741507
518,0.2658788774002954,0.7363367799113737
519,0.26809453471196454,0.7363367799113737
520,0.26809453471196454,0.7370753323485968
521,0.2688330871491876,0.7370753323485968
522,0.2688330871491876,0.7378138847858198
523,0.2695716395864106,0.7378138847858198
524,0.2695716395864106,0.7385524372230429
525,0.27031019202363366,0.7385524372230429
526,0.27031019202363366,0.7392909896602659
527,0.2717872968980798,0.7392909896602659
528,0.2717872968980798,0.740029542097489
529,0.2725258493353028,0.740029542097489
530,0.2725258493353028,0.741506646971935
531,0.2740029542097489,0.741506646971935
532,0.2740029542097489,0.742245199409158
533,0.27474150664697194,0.742245199409158
534,0.27474150664697194,0.7451994091580503
535,0.276218611521418,0.7451994091580503
536,0.276218611521418,0.7459379615952733
537,0.2776957163958641,0.7459379615952733
538,0.2776957163958641,0.7466765140324964
539,0.2799113737075332,0.7466765140324964
540,0.2799113737075332,0.7481536189069424
541,0.28064992614475626,0.7481536189069424
542,0.28064992614475626,0.7496307237813885
543,0.28286558345642543,0.7496307237813885
544,0.28286558345642543,0.7518463810930576
545,0.2843426883308715,0.7518463810930576
546,0.2843426883308715,0.7533234859675036
547,0.2880354505169867,0.7533234859675036
548,0.2880354505169867,0.7540620384047267
549,0.28877400295420974,0.7540620384047267
550,0.28877400295420974,0.7548005908419497
551,0.2895125553914328,0.7548005908419497
552,0.2895125553914328,0.7555391432791728
553,0.2902511078286558,0.7555391432791728
554,0.2902511078286558,0.7562776957163959
555,0.29098966026587886,0.7562776957163959
556,0.29098966026587886,0.7570162481536189
557,0.2917282127031019,0.7570162481536189
558,0.2917282127031019,0.758493353028065
559,0.29911373707533234,0.758493353028065
560,0.29911373707533234,0.7592319054652881
561,0.2998522895125554,0.7592319054652881
562,0.2998522895125554,0.759970457902511
563,0.3005908419497784,0.759970457902511
564,0.3005908419497784,0.7607090103397341
565,0.30132939438700146,0.7607090103397341
566,0.30132939438700146,0.7636632200886263
567,0.30354505169867063,0.7636632200886263
568,0.30354505169867063,0.7644017725258493
569,0.3050221565731167,0.7644017725258493
570,0.3050221565731167,0.7651403249630724
571,0.30576070901033975,0.7651403249630724
572,0.30576070901033975,0.7658788774002954
573,0.3072378138847858,0.7658788774002954
574,0.3072378138847858,0.7695716395864106
575,0.3124076809453471,0.7695716395864106
576,0.3124076809453471,0.7703101920236337
577,0.31388478581979323,0.7703101920236337
578,0.31388478581979323,0.7710487444608567
579,0.31462333825701627,0.7710487444608567
580,0.31462333825701627,0.7725258493353028
581,0.3153618906942393,0.7725258493353028
582,0.3153618906942393,0.7740029542097489
583,0.3175775480059084,0.7740029542097489
584,0.3175775480059084,0.774741506646972
585,0.31979320531757754,0.774741506646972
586,0.31979320531757754,0.7754800590841949
587,0.3212703101920236,0.7754800590841949
588,0.3212703101920236,0.776218611521418
589,0.32865583456425407,0.776218611521418
590,0.32865583456425407,0.7769571639586411
591,0.33234859675036926,0.7769571639586411
592,0.33234859675036926,0.7784342688330872
593,0.3375184638109306,0.7784342688330872
594,0.3375184638109306,0.7791728212703102
595,0.3397341211225997,0.7791728212703102
596,0.3397341211225997,0.7806499261447563
597,0.3412112259970458,0.7806499261447563
598,0.3412112259970458,0.7813884785819794
599,0.3434268833087149,0.7813884785819794
600,0.3434268833087149,0.7821270310192023
601,0.3463810930576071,0.7821270310192023
602,0.3463810930576071,0.7828655834564254
603,0.34933530280649927,0.7828655834564254
604,0.34933530280649927,0.7850812407680945
605,0.35081240768094535,0.7850812407680945
606,0.35081240768094535,0.7865583456425406
607,0.3522895125553914,0.7865583456425406
608,0.3522895125553914,0.7872968980797637
609,0.3537666174298375,0.7872968980797637
610,0.3537666174298375,0.7895125553914328
611,0.3604135893648449,0.7895125553914328
612,0.3604135893648449,0.7917282127031019
613,0.36115214180206795,0.7917282127031019
614,0.36115214180206795,0.792466765140325
615,0.362629246676514,0.792466765140325
616,0.362629246676514,0.7939438700147711
617,0.36336779911373707,0.7939438700147711
618,0.36336779911373707,0.794682422451994
619,0.3641063515509601,0.794682422451994
620,0.3641063515509601,0.7954209748892171
621,0.36484490398818314,0.7954209748892171
622,0.36484490398818314,0.7961595273264401
623,0.3655834564254062,0.7961595273264401
624,0.3655834564254062,0.7976366322008862
625,0.3663220088626292,0.7976366322008862
626,0.3663220088626292,0.7983751846381093
627,0.3670605612998523,0.7983751846381093
628,0.3670605612998523,0.8020679468242246
629,0.36779911373707536,0.8020679468242246
630,0.36779911373707536,0.8028064992614475
631,0.3685376661742984,0.8028064992614475
632,0.3685376661742984,0.8042836041358936
633,0.36927621861152143,0.8042836041358936
634,0.36927621861152143,0.8050221565731167
635,0.3700147710487445,0.8050221565731167
636,0.3700147710487445,0.8057607090103397
637,0.3707533234859675,0.8057607090103397
638,0.3707533234859675,0.8064992614475628
639,0.3722304283604136,0.8064992614475628
640,0.3722304283604136,0.8072378138847858
641,0.37296898079763663,0.8072378138847858
642,0.37296898079763663,0.8079763663220089
643,0.37518463810930575,0.8079763663220089
644,0.37518463810930575,0.8094534711964549
645,0.37961595273264404,0.8094534711964549
646,0.37961595273264404,0.8131462333825702
647,0.38330871491875923,0.8131462333825702
648,0.38330871491875923,0.8138847858197932
649,0.38552437223042835,0.8138847858197932
650,0.38552437223042835,0.8146233382570163
651,0.38847858197932056,0.8146233382570163
652,0.38847858197932056,0.8153618906942393
653,0.38995568685376664,0.8153618906942393
654,0.38995568685376664,0.8161004431314623
655,0.39438700147710487,0.8161004431314623
656,0.39438700147710487,0.8168389955686853
657,0.39586410635155095,0.8168389955686853
658,0.39586410635155095,0.8175775480059084
659,0.397341211225997,0.8175775480059084
660,0.397341211225997,0.8183161004431314
661,0.39807976366322007,0.8183161004431314
662,0.39807976366322007,0.8197932053175776
663,0.3988183161004431,0.8197932053175776
664,0.40029542097488924,0.8197932053175776
665,0.40029542097488924,0.8220088626292467
666,0.40251107828655835,0.8220088626292467
667,0.40251107828655835,0.8227474150664698
668,0.40620384047267355,0.8227474150664698
669,0.40620384047267355,0.8234859675036927
670,0.4076809453471196,0.8234859675036927
671,0.4076809453471196,0.8249630723781388
672,0.4091580502215657,0.8249630723781388
673,0.4091580502215657,0.8257016248153619
674,0.41063515509601184,0.8257016248153619
675,0.41063515509601184,0.8264401772525849
676,0.41285081240768096,0.8264401772525849
677,0.41285081240768096,0.827917282127031
678,0.41432791728212703,0.827917282127031
679,0.41432791728212703,0.8286558345642541
680,0.41875923190546527,0.8286558345642541
681,0.41875923190546527,0.829394387001477
682,0.4194977843426883,0.829394387001477
683,0.4194977843426883,0.8301329394387001
684,0.4202363367799114,0.8301329394387001
685,0.4202363367799114,0.8308714918759232
686,0.4224519940915805,0.8308714918759232
687,0.4224519940915805,0.8330871491875923
688,0.42319054652880356,0.8330871491875923
689,0.42319054652880356,0.8345642540620384
690,0.4239290989660266,0.8345642540620384
691,0.4239290989660266,0.8353028064992615
692,0.42466765140324964,0.8353028064992615
693,0.42466765140324964,0.8360413589364845
694,0.4276218611521418,0.8360413589364845
695,0.4276218611521418,0.8367799113737076
696,0.42836041358936483,0.8367799113737076
697,0.42836041358936483,0.8375184638109305
698,0.43057607090103395,0.8375184638109305
