FPR,TPR
0.0,0.0
0.0014771048744460858,0.0
0.0014771048744460858,0.0014771048744460858
0.0029542097488921715,0.0014771048744460858
0.0029542097488921715,0.0029542097488921715
0.007385524372230428,0.0029542097488921715
0.007385524372230428,0.004431314623338257
0.0103397341211226,0.004431314623338257
0.0103397341211226,0.005908419497784343
0.013293943870014771,0.005908419497784343
0.013293943870014771,0.0103397341211226
0.014771048744460856,0.0103397341211226
0.014771048744460856,0.013293943870014771
0.0206794682422452,0.013293943870014771
0.0206794682422452,0.014771048744460856
0.023633677991137372,0.014771048744460856
0.023633677991137372,0.01772525849335303
0.025110782865583457,0.01772525849335303
0.025110782865583457,0.019202363367799114
0.026587887740029542,0.019202363367799114
0.026587887740029542,0.0206794682422452
0.028064992614475627,0.0206794682422452
0.028064992614475627,0.0310192023633678
0.0310192023633678,0.0310192023633678
0.0310192023633678,0.033973412112259974
0.033973412112259974,0.033973412112259974
0.033973412112259974,0.03988183161004431
0.03840472673559823,0.03988183161004431
0.03840472673559823,0.0413589364844904
0.03988183161004431,0.0413589364844904
0.03988183161004431,0.04431314623338257
0.0413589364844904,0.04431314623338257
0.0413589364844904,0.04579025110782865
0.047267355982274745,0.04579025110782865
0.047267355982274745,0.047267355982274745
0.04874446085672083,0.047267355982274745
0.04874446085672083,0.04874446085672083
0.051698670605613,0.04874446085672083
0.051698670605613,0.059084194977843424
0.056129985228951254,0.059084194977843424
0.056129985228951254,0.0620384047267356
0.05760709010339734,0.0620384047267356
0.05760709010339734,0.06499261447562776
0.060561299852289516,0.06499261447562776
0.060561299852289516,0.0723781388478582
0.0620384047267356,0.0723781388478582
0.0620384047267356,0.07385524372230429
0.06794682422451995,0.07385524372230429
0.06794682422451995,0.07533234859675036
0.07090103397341212,0.07533234859675036
0.07090103397341212,0.07680945347119646
0.0723781388478582,0.07680945347119646
0.0723781388478582,0.08124076809453472
0.07385524372230429,0.08124076809453472
0.07385524372230429,0.09010339734121123
0.07533234859675036,0.09010339734121123
0.07533234859675036,0.0930576070901034
0.07680945347119646,0.0930576070901034
0.07680945347119646,0.09453471196454949
0.08124076809453472,0.09453471196454949
0.08124076809453472,0.09748892171344166
0.0827178729689808,0.09748892171344166
0.0827178729689808,0.103397341211226
0.08567208271787297,0.103397341211226
0.08567208271787297,0.10930576070901034
0.08862629246676514,0.10930576070901034
0.08862629246676514,0.11225997045790251
0.0915805022156573,0.11225997045790251
0.0915805022156573,0.1137370753323486
0.0930576070901034,0.1137370753323486
0.0930576070901034,0.11669128508124077
0.09601181683899557,0.11669128508124077
0.09601181683899557,0.11964549483013294
0.09748892171344166,0.11964549483013294
0.09748892171344166,0.1240768094534712
0.09896602658788774,0.1240768094534712
0.09896602658788774,0.1255539143279173
0.10044313146233383,0.1255539143279173
0.10044313146233383,0.12703101920236337
0.1019202363367799,0.12703101920236337
0.1019202363367799,0.12850812407680945
0.10635155096011817,0.12850812407680945
0.10635155096011817,0.1329394387001477
0.10782865583456426,0.1329394387001477
0.10782865583456426,0.1344165435745938
0.1137370753323486,0.1344165435745938
0.1137370753323486,0.1358936484490399
0.11669128508124077,0.1358936484490399
0.11669128508124077,0.13884785819793205
0.11816838995568685,0.13884785819793205
0.11816838995568685,0.15066469719350073
0.11964549483013294,0.15066469719350073
0.11964549483013294,0.15214180206794684
0.12112259970457903,0.15214180206794684
0.12112259970457903,0.15952732644017725
0.1240768094534712,0.15952732644017725
0.1240768094534712,0.16691285081240767
0.1255539143279173,0.16691285081240767
0.1255539143279173,0.16838995568685378
0.1329394387001477,0.16838995568685378
0.1329394387001477,0.172821270310192
0.1344165435745938,0.172821270310192
0.1344165435745938,0.17429837518463812
0.1358936484490399,0.17429837518463812
0.1358936484490399,0.17872968980797638
0.13884785819793205,0.17872968980797638
0.13884785819793205,0.18020679468242246
0.14032496307237813,0.18020679468242246
0.14032496307237813,0.18906942392909898
0.14180206794682423,0.18906942392909898
0.14180206794682423,0.19054652880354506
0.1432791728212703,0.19054652880354506
0.1432791728212703,0.1935007385524372
0.14623338257016247,0.1935007385524372
0.14623338257016247,0.20088626292466766
0.15214180206794684,0.20088626292466766
0.15214180206794684,0.2038404726735598
0.1536189069423929,0.2038404726735598
0.1536189069423929,0.20974889217134415
0.15657311669128507,0.20974889217134415
0.15657311669128507,0.21122599704579026
0.15805022156573117,0.21122599704579026
0.15805022156573117,0.22156573116691286
0.16100443131462333,0.22156573116691286
0.16100443131462333,0.2274741506646972
0.16395864106351551,0.2274741506646972
0.16395864106351551,0.22895125553914328
0.1654357459379616,0.22895125553914328
0.1654357459379616,0.23042836041358936
0.16691285081240767,0.23042836041358936
0.16691285081240767,0.23485967503692762
0.16838995568685378,0.23485967503692762
0.16838995568685378,0.2363367799113737
0.17134416543574593,0.2363367799113737
0.17134416543574593,0.24519940915805022
0.172821270310192,0.24519940915805022
0.172821270310192,0.2481536189069424
0.18020679468242246,0.2481536189069424
0.18020679468242246,0.2511078286558346
0.18168389955686853,0.2511078286558346
0.18168389955686853,0.25406203840472674
0.1831610044313146,0.25406203840472674
0.1831610044313146,0.2570162481536189
0.18759231905465287,0.2570162481536189
0.18759231905465287,0.258493353028065
0.18906942392909898,0.258493353028065
0.18906942392909898,0.25997045790251105
0.19202363367799113,0.25997045790251105
0.19202363367799113,0.2688330871491876
0.1964549483013294,0.2688330871491876
0.1964549483013294,0.2717872968980798
0.2038404726735598,0.2717872968980798
0.2038404726735598,0.27326440177252587
0.20531757754800592,0.27326440177252587
0.20531757754800592,0.2791728212703102
0.206794682422452,0.2791728212703102
0.206794682422452,0.2821270310192024
0.20827178729689808,0.2821270310192024
0.20827178729689808,0.28360413589364847
0.21122599704579026,0.28360413589364847
0.21122599704579026,0.2880354505169867
0.2171344165435746,0.2880354505169867
0.2171344165435746,0.29098966026587886
0.21861152141802068,0.29098966026587886
0.21861152141802068,0.29246676514032494
0.22008862629246675,0.29246676514032494
0.22008862629246675,0.2968980797636632
0.22156573116691286,0.2968980797636632
0.22156573116691286,0.30132939438700146
0.22304283604135894,0.30132939438700146
